event_ID,location,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees)params_std_deviation,velocity(m/s),number_of_stationsdirection_snr(degrees),direction_sharpness(degrees),direction_snr(degrees),duration,number_of_stations,params_std_deviation
['2077753'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2015, 3, 11, 19, 59, 8, 589)]",[-30.04942177656165],,[37.73635278042563],,[321.9653383570936],[-15.61956866181792],[8.421177999999998],[5],"['0.283478742,1.38935912,0.130750993']"
['2077648'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2015, 3, 11, 7, 23, 21, 1129)]",[163.05793668181647],,[75.75605803085737],,[170.5294484524926],[167.31745417197507],[13.682258000000008],[5],"['0.090013304,0.355280969,0.05423365']"
['2077653'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2015, 3, 11, 4, 31, 17, 801129)]",[236.99673169566236],,[15.420291995235205],,[64.11558285304447],[227.9071269232818],[28.32368657142857],[7],"['0.181551912,3.806455947,0.134458101']"
['2075053'],"['46.857119345562786,-121.74035013991426']",[4000],"[UTCDateTime(2015, 3, 9, 13, 30, 16, 103)]",[70.11382385890639],,[26.254458252599647],,[81.82879894033894],[84.23031853745968],[14.571634571428572],[7],"['0.184542338,2.017096681,0.130896879']"
['2075048'],"['46.21610685526774,-122.1919880745062']",[0],"[UTCDateTime(2015, 3, 9, 11, 57, 25, 725000)]",[67.76939342648915],,[77.36234039914626],,[68.48755729276874],[73.36480345515702],[14.975],[6],"['0.370813509,0.614622592,0.174868562']"
['2075043'],"['46.857119345562786,-121.74035013991426']",[5000],"[UTCDateTime(2015, 3, 9, 11, 17, 5, 950000)]",[77.30184460509062],,[28.71339077232875],,[84.47603021334936],[55.82842936618772],[14.450000000000003],[8],"['0.116694306,1.281895344,0.083829592']"
['2074958'],"['46.20711999176598,-122.20496064015421']",[0],"[UTCDateTime(2015, 3, 8, 23, 9, 42, 325505)]",[82.45827562525912],,[120.63123957022091],,[82.32081985074473],[87.6011334987851],[5.688510000000004],[8],"['0.189749418,0.330672764,0.138440062']"
['2073743'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2015, 3, 6, 18, 27, 40, 825145)]",[65.09476757888159],,[100.60156481795518],,[77.00915112789316],[61.854660600942665],[5.941956666666674],[6],"['0.170156331,0.478497927,0.130646078']"
['2072753'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2015, 3, 5, 16, 30, 2, 650012)]",[302.0386411506287],,[80.65382276468877],,[302.78790723404404],[302.7166055110436],[10.843774000000003],[8],"['0.106486569,0.312131256,0.066601026']"
['2072473'],"['46.84812398024422,-121.74038077174545']",[4000],"[UTCDateTime(2015, 3, 5, 5, 38, 45)]",[229.2262668402743],,[27.931950172781203],,[202.34180856679555],[203.8914116105953],[4.662499999999987],[8],"['0.169126395,1.741963324,0.131120097']"
['2071043'],"['46.20711045312764,-122.19200287918224']",[4000],"[UTCDateTime(2015, 3, 4, 10, 5, 22, 500000)]",[77.07441423439556],,[132.44476147437217],,[81.95069823437518],[80.63283182561699],[28.076666666666664],[15],"['0.240970319,0.387267579,0.163718525']"
['2071053'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 3, 4, 8, 11, 31)]",[-15.007082862804259],,[116.77841676594981],,[-21.46323214177601],[-15.876969853653764],[5.350000000000006],[5],"['0.359322552,0.680327592,0.268419534']"
['2071143'],"['43.72266752255002,-121.30796080697908']",[1000],"[UTCDateTime(2015, 3, 4, 7, 23, 51, 2000)]",[228.06302254924432],,[150.20791160371846],,[233.09488443374002],[221.99871967745466],[3.763999999999993],[5],"['0.788969929,0.708480092,0.603073874']"
['2071163'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2015, 3, 4, 2, 57, 33)]",[56.67340408574255],,[61.140206845584245],,[63.43683310663211],[55.09003295411723],[31.61249999999999],[8],"['0.097293208,0.3900651,0.070924145']"
['2069743'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 3, 3, 12, 53, 19)]",[296.5705265621636],,[73.02153260593579],,[296.57052656216354],[296.5705265621636],[6.174999999999997],[4],"['inf,inf,inf']"
['2068543'],"['46.85713959923772,-121.75346339001669']",[6000],"[UTCDateTime(2015, 3, 2, 22, 23, 16, 851024)]",[866.2082367672756],,[191.86200059163005],,[502.26835699849056],[866.6407737427827],[18.43538133333334],[6],"['0.205946247,0.158861898,0.117431607']"
['2067143'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2015, 3, 2, 18, 35, 18, 276024)]",[-15.47090783784678],,[52.087402898289135],,[-13.71826225914362],[-11.988723711207596],[3.8957980000000028],[8],"['0.131300233,0.583336004,0.080787986']"
['2067943'],"['46.857158352649165,-121.76657664960902']",[5000],"[UTCDateTime(2015, 3, 2, 5, 33, 38)]",[186.4390663096127],,[78.39559841019181],,[168.61479990730618],[178.28389617250602],[13.73125],[8],"['0.229664164,0.639889614,0.14837641']"
['2061148'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2015, 2, 28, 5, 34, 26, 300014)]",[14.482436985059362],,[21.9168580651493],,[27.39811219331358],[27.85376670855208],[18.937527999999983],[8],"['0.102919198,1.373637965,0.071094911']"
['2058253'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 2, 27, 14, 33, 44)]",[77.37573900391907],,[106.25548501692438],,[75.78802474212517],[65.17413272109133],[9.014285714285709],[7],"['0.261504155,0.619555595,0.182341805']"
['2058358'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2015, 2, 27, 12, 23, 22, 851072)]",[261.43834081243216],,[20.42035341633322],,[317.4950541138835],[228.55728887904235],[7.989643999999991],[8],"['0.067449145,1.241229251,0.053019172']"
['2057343'],"['46.875110033554826,-121.74028883652306']",[1000],"[UTCDateTime(2015, 2, 25, 14, 21, 7, 2)]",[209.98944607525956],,[188.52677291390643],,[213.0156674930554],[207.50997318224955],[32.450004000000014],[5],"['0.261571779,0.268944343,0.160235628']"
['2054153'],"['46.84814422957513,-121.75349183388761']",[2000],"[UTCDateTime(2015, 2, 23, 22, 8, 15, 533)]",[77.79070842798598],,[52.30283213792531],,[55.211420727903324],[81.4239229030555],[17.05106600000001],[8],"['0.139915608,0.963213382,0.107363958']"
['2052753'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2015, 2, 23, 12, 32, 30)]",[2.9236069789463413],,[49.2903065919328],,[-9.610066471712237],[21.716832866016315],[9.393750000000004],[8],"['0.133588617,0.671077637,0.087447504']"
['2052443'],"['46.866114696666216,-121.74031949484284']",[4000],"[UTCDateTime(2015, 2, 23, 7, 32, 57, 533)]",[216.9359659761029],,[9.457444623472217],,[231.38731751031335],[212.3731711789691],[7.293923142857145],[7],"['0.114730138,3.973999763,0.086770514']"
['2052843'],"['46.857119345562786,-121.74035013991426']",[2000],"[UTCDateTime(2015, 2, 23, 1, 8, 11, 533)]",[245.25959088838727],,[31.91231970909736],,[248.5235916539012],[233.4920649438161],[28.676066000000002],[6],"['0.239412266,2.368928488,0.184096224']"
['2051343'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2015, 2, 22, 22, 32, 17, 998537)]",[195.67595398452417],,[73.19164338454367],,[205.90118342765416],[200.59389488019556],[16.63278828571429],[7],"['0.170085825,0.576960978,0.113363066']"
['2050963'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2015, 2, 22, 12, 18, 39, 998537)]",[40.29535076220365],,[28.23539302848913],,[62.38999693255262],[55.08462123087915],[22.615823999999996],[8],"['0.124222993,1.675403064,0.096543524']"
['2050553'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2015, 2, 21, 23, 52, 32, 351363)]",[58.22635410358946],,[14.363053348872791],,[217.79824998975488],[21.07169135021097],[7.452725999999998],[6],"['0.210405748,4.72185019,0.156428822']"
['2050548'],"['46.857119345562786,-121.74035013991426']",[2000],"[UTCDateTime(2015, 2, 21, 23, 42, 23, 1399)]",[269.14471887379176],,[64.42147615097721],,[259.6779518643614],[259.8826248084237],[14.844464666666667],[6],"['0.178758008,0.833620016,0.13674202']"
['2049248'],"['46.857119345562786,-121.74035013991426']",[5000],"[UTCDateTime(2015, 2, 20, 22, 41, 44, 750098)]",[6.301203170764092],,[25.430068813602816],,[55.67129148172833],[48.00843127108037],[12.493946000000001],[8],"['0.145528796,1.886280326,0.104709344']"
['2047743'],"['46.85709759162653,-121.72723690003168']",[1000],"[UTCDateTime(2015, 2, 20, 20, 46, 33, 98)]",[241.37007703760105],,[73.26919917919852],,[250.65048259813832],[231.36268143431604],[18.437695999999995],[4],"['0.365893733,1.106599723,0.224802429']"
['2045953'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2015, 2, 19, 4, 43, 58, 126016)]",[324.570497813566],,[72.1624982906088],,[-386.28463595775304],[-32.787964083005555],[17.164532000000012],[8],"['0.090110477,0.271073306,0.054270783']"
['2121948'],"['46.84818022840977,-121.77971398589368']",[1000],"[UTCDateTime(2015, 2, 18, 20, 13, 23, 50001)]",[217.1768762289974],,[28.879644383974334],,[256.3701321522354],[226.51594175622586],[3.1583353333333264],[6],"['0.217589012,1.730776161,0.142037265']"
['2047953'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2015, 2, 18, 9, 52, 58, 1)]",[172.40733202445338],,[72.98228260994014],,[177.4941954037476],[163.2374795591489],[4.837502000000001],[8],"['0.149545467,0.505145216,0.100801709']"
['2050353'],"['46.86618672522889,-121.79278130493098']",[3000],"[UTCDateTime(2015, 2, 17, 22, 43, 39, 475044)]",[220.97464610760227],,[34.06478398145675],,[211.13967787353334],[163.55666242289615],[-4.5199119999999935],[5],"['0.314233377,2.077571722,0.247005755']"
['2079573'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 3, 10, 6, 32, 13)]",[1044.6661268400321],,[23.77877566133581],,[683.6877769985953],[680.4851589186108],[2.2499999999999942],[5],"['0.23183914,1.175588471,0.127283668']"
['2043558'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2015, 2, 17, 7, 46, 47)]",[-570.551765987697],,[73.29118194331622],,[146.03789973003356],[-571.822266803437],[5.03125],[8],"['0.039571118,0.09981492,0.023843108']"
['2041043'],"['46.866114696666216,-121.74031949484284']",[2000],"[UTCDateTime(2015, 2, 16, 1, 58, 40, 438)]",[263.7715207978913],,[120.53933623204706],,[235.83098631052619],[282.9334196611554],[20.130875999999994],[5],"['0.376107115,1.641611813,0.345501326']"
['2041348'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2015, 2, 15, 11, 3, 11, 599996)]",[75.26945975879693],,[30.16861108438554],,[63.61495020088733],[73.61446652624933],[22.631241999999993],[8],"['0.161132946,1.971250009,0.123928529']"
['2039243'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2015, 2, 15, 2, 47, 53, 799996)]",[-204.35731168119517],,[31.648942856918286],,[85.7998644088069],[142.87302346946535],[7.474992],[8],"['0.238965506,1.630774854,0.144717519']"
['2042448'],"['46.20709944700913,-122.17904512303906']",[1000],"[UTCDateTime(2015, 2, 14, 6, 11, 10, 275000)]",[47.985938003565835],,[180.3769535717077],,[44.23924043687526],[50.12540218156476],[12.310000000000002],[5],"['0.581243128,0.527175323,0.316040179']"
['2042453'],"['46.857119345562786,-121.74035013991426']",[4000],"[UTCDateTime(2015, 2, 14, 6, 6, 12, 801)]",[-33.094247968948835],,[23.590928484410963],,[300.80709311085343],[-388.4209383237007],[14.773030571428567],[7],"['0.155031787,1.625841966,0.101204108']"
['2034858'],"['46.84812398024422,-121.74038077174545']",[2000],"[UTCDateTime(2015, 2, 13, 14, 40, 20, 700000)]",[287.449067387188],,[55.869182951643246],,[-385.4769893914754],[275.1959923167407],[23.720000000000006],[5],"['0.510547556,2.090677596,0.375774425']"
['2033853'],"['46.866114696666216,-121.74031949484284']",[4000],"[UTCDateTime(2015, 2, 12, 16, 32, 35, 550002)]",[267.90489053572367],,[37.84792693668312],,[292.4748208677499],[262.8131855045711],[9.500003999999999],[7],"['0.174298577,1.456163589,0.126002442']"
['2030743'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2015, 2, 10, 19, 3, 36, 664)]",[250.46779671492908],,[22.20621664633056],,[261.3699890147579],[250.63620022941888],[4.451328000000004],[6],"['0.298954115,4.158059544,0.23878009']"
['2030443'],"['46.866114696666216,-121.74031949484284']",[4000],"[UTCDateTime(2015, 2, 10, 16, 22, 47, 575664)]",[198.972621651417],,[30.092928627595864],,[184.33271741831106],[189.34407031924988],[5.272756571428573],[7],"['0.242262072,1.797355729,0.165092741']"
['2028043'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2015, 2, 9, 20, 5, 42, 9)]",[220.66282641973004],,[97.36483211130778],,[230.95010771491204],[208.45821542823165],[13.341684666666666],[6],"['0.554711094,1.220337896,0.372701911']"
['2026748'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2015, 2, 8, 11, 22, 28, 100010)]",[110.99562645722182],,[26.952838104494447],,[109.51840195716413],[105.26440154712267],[23.216686666666675],[6],"['0.080556902,0.767374778,0.060085743']"
['2024463'],"['46.866114696666216,-121.74031949484284']",[2000],"[UTCDateTime(2015, 2, 6, 20, 44, 29, 50222)]",[265.0667296653988],,[54.149625302583836],,[256.59770692858496],[261.9232222688853],[9.65044400000001],[7],"['0.067195804,0.402958989,0.052193324']"
['2024468'],"['46.85713959923772,-121.75346339001669']",[2000],"[UTCDateTime(2015, 2, 6, 18, 56, 17, 325224)]",[59.55029073356888],,[77.39730777654543],,[57.40252689364348],[63.642878864307136],[25.730448000000013],[5],"['0.221192741,0.694441411,0.154096642']"
['2022143'],"['46.84816297896432,-121.76660290551352']",[3000],"[UTCDateTime(2015, 2, 4, 17, 58, 3, 376353)]",[136.4478645004051],,[43.93455969948907],,[-204.55310696911303],[129.16568777045256],[22.59437266666667],[6],"['0.251707742,1.180169391,0.151418842']"
['2022243'],"['46.857158352649165,-121.76657664960902']",[4000],"[UTCDateTime(2015, 2, 4, 3, 14, 27, 551353)]",[57.32886116341437],,[60.507580036660656],,[49.578279497265086],[58.273579342493],[14.346456000000007],[8],"['0.078915538,0.505104927,0.064158759']"
['2019748'],"['46.22509223239883,-122.17901127657147']",[1000],"[UTCDateTime(2015, 2, 3, 10, 23, 29, 50002)]",[18.937670370209315],,[185.91533109892634],,[46.692906642771426],[24.6006566707394],[6.825003999999993],[6],"['0.476352107,0.653728082,0.397761658']"
['2019153'],"['46.857119345562786,-121.74035013991426']",[4000],"[UTCDateTime(2015, 2, 2, 3, 52, 0, 500000)]",[171.72086083816404],,[78.43696270810837],,[172.8918107677483],[173.12191001688788],[6.05714285714285],[7],"['0.124583117,0.395237696,0.088080246']"
['2019248'],"['46.875110033554826,-121.74028883652306']",[4000],"[UTCDateTime(2015, 2, 1, 23, 13, 55, 675006)]",[113.57533489025428],,[103.51035827619951],,[111.45984066656317],[119.39218021349201],[16.925011999999985],[6],"['0.180257751,0.49378749,0.12915864']"
['2021253'],"['43.73163554264511,-121.23348662347838']",[2000],"[UTCDateTime(2015, 1, 31, 17, 46, 7)]",[179.83700655782096],,[35.04305711054474],,[189.30582873788018],[189.18572945544582],[18.912499999999994],[8],"['0.254908909,1.276813364,0.138272181']"
['2016663'],"['43.72264396098373,-121.24590981662602']",[1000],"[UTCDateTime(2015, 1, 30, 17, 7, 4)]",[99.18176567625304],,[94.85822804532705],,[96.08623043669051],[96.94396052878595],[7.4750000000000085],[4],"['0.221754485,1.2114189,0.208053583']"
['2013048'],"['46.857119345562786,-121.74035013991426']",[2000],"[UTCDateTime(2015, 1, 27, 9, 39, 1)]",[46.78263773712585],,[95.29555582599863],,[41.505478337422325],[54.54273761062363],[16.775000000000006],[4],"['0.263378477,0.569026707,0.168348176']"
['2012943'],"['46.22509223239883,-122.17901127657147']",[2000],"[UTCDateTime(2015, 1, 27, 9, 2, 1, 601331)]",[55.658748465522166],,[207.94165818708606],,[55.0963872598061],[58.10157741155059],[8.719328666666675],[6],"['0.248438024,0.311274753,0.211774339']"
['2013148'],"['46.85709759162653,-121.72723690003168']",[2000],"[UTCDateTime(2015, 1, 27, 6, 15, 20, 151341)]",[-16.34271619136468],,[104.45313386313077],,[-390.17193028261727],[-0.22507714242426816],[22.740181999999997],[4],"['0.424889003,1.085366844,0.294438685']"
['2012263'],"['46.866114696666216,-121.74031949484284']",[1000],"[UTCDateTime(2015, 1, 24, 23, 10, 57, 9)]",[289.6389494091345],,[44.306055648611945],,[279.5743660844005],[298.68500059153166],[13.70001800000002],[7],"['0.16426,1.104917822,0.116327726']"
['2010048'],"['46.84810223097377,-121.72726971981652']",[4000],"[UTCDateTime(2015, 1, 23, 7, 21, 35)]",[213.74546978273375],,[39.11668964573897],,[180.37088133974115],[189.41867621507453],[8.866666666666674],[6],"['0.273517413,2.346286406,0.232754135']"
['2009143'],"['46.86613495468696,-121.75343493385125']",[4000],"[UTCDateTime(2015, 1, 22, 2, 33, 22, 5)]",[106.81484717682864],,[23.468139587618705],,[61.64901895334613],[69.10237838211786],[4.250010000000003],[5],"['0.447182703,3.683470361,0.199391576']"
['2009273'],"['43.72264396098373,-121.24590981662602']",[1000],"[UTCDateTime(2015, 1, 21, 18, 22, 26)]",[-200.6223464742767],,[28.27892676981985],,[167.97969765588329],[116.72309387697348],[9.15555555555555],[9],"['0.122869382,1.108395609,0.082604197']"
['2006858'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2015, 1, 18, 12, 12, 5, 700000)]",[89.95777805975645],,[115.25839925042688],,[82.63062931139861],[82.83232716755047],[13.537500000000001],[4],"['0.335031291,0.833376923,0.226394631']"
['2005948'],"['46.86617096897022,-121.77966583962578']",[5000],"[UTCDateTime(2015, 1, 15, 8, 45, 52, 2)]",[174.8053310053408],,[48.76716036261853],,[196.30198319362734],[174.51013974197522],[4.507146857142849],[7],"['0.217675019,0.757159439,0.155300791']"
['2004648'],"['43.722635209548,-121.2334996263343']",[1000],"[UTCDateTime(2015, 1, 14, 18, 12, 57)]",[229.20829563626575],,[34.962882809098915],,[202.36354570186737],[201.2169290763205],[9.01],[10],"['0.154621415,0.986634644,0.097327815']"
['2004653'],"['46.87514905738404,-121.76652410374665']",[4000],"[UTCDateTime(2015, 1, 14, 15, 43, 57, 575007)]",[233.75708829678607],,[29.71210874519814],,[248.7147100552764],[189.66458265766994],[25.507156857142856],[7],"['0.252380722,2.312527751,0.200830637']"
['2004743'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2015, 1, 14, 9, 3, 32, 225007)]",[298.12440544248415],,[47.41219946592],,[288.98335336743406],[301.32330656738276],[4.337513999999999],[8],"['0.132613781,0.648319143,0.081934749']"
['2004658'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2015, 1, 14, 7, 30, 12, 325007)]",[238.0630175823672],,[61.22266124681789],,[237.12124778651395],[247.56378139584137],[5.362513999999994],[8],"['0.11793988,0.682975094,0.094300826']"
['2002863'],"['43.722635209548,-121.2334996263343']",[1000],"[UTCDateTime(2015, 1, 13, 19, 11, 2)]",[202.98486946121872],,[64.53556158236043],,[202.23031834609404],[203.93995403273772],[7.569999999999993],[5],"['0.026837577,0.056244136,0.012342375']"
['2002868'],"['46.866114696666216,-121.74031949484284']",[1000],"[UTCDateTime(2015, 1, 13, 18, 32, 36, 12)]",[221.3983795446618],,[75.78764023563093],,[228.77216591249],[218.6064413147956],[13.390023999999993],[5],"['0.111302748,0.301002779,0.067312792']"
['2002873'],"['43.722613667559735,-121.20867925797475']",[2000],"[UTCDateTime(2015, 1, 13, 18, 2, 25)]",[185.19229814300107],,[112.5708807213512],,[176.39227846072848],[195.00992448189214],[9.016666666666657],[6],"['0.527050877,0.455920619,0.185750524']"
['2002853'],"['46.83912860071021,-121.74041139034455']",[2000],"[UTCDateTime(2015, 1, 13, 2, 22, 3)]",[211.92842833312994],,[88.35781207801158],,[230.0745056685864],[202.69529661100273],[14.049999999999988],[5],"['0.358553528,1.009367996,0.288877018']"
['2002048'],"['46.866153712122305,-121.76655038235573']",[4000],"[UTCDateTime(2015, 1, 12, 11, 27, 33, 97890)]",[207.55998987294743],,[56.57471004645353],,[240.68397646258617],[210.7772863445239],[18.945780000000013],[7],"['0.307693507,1.242399718,0.213089031']"
['2000343'],"['46.866092938062245,-121.72720406606092']",[2000],"[UTCDateTime(2015, 1, 11, 20, 0, 17, 41)]",[185.2254211067879],,[57.8225807294911],,[184.03447851463352],[182.03165018413333],[20.2643677142857],[7],"['0.074828661,0.296757555,0.048725179']"
['2000348'],"['46.22509223239883,-122.17901127657147']",[1000],"[UTCDateTime(2015, 1, 11, 18, 42, 46)]",[58.834350668496356],,[202.38630542684686],,[62.73033766349064],[52.460422888198735],[9.625000000000007],[4],"['0.560688109,0.636452389,0.425956419']"
['2000358'],"['43.7226251117397,-121.221089439932']",[2000],"[UTCDateTime(2015, 1, 11, 14, 48, 10)]",[223.0908325337737],,[62.738852295664934],,[218.75506660006263],[208.98122635748817],[11.88571428571428],[7],"['0.233453541,0.817753459,0.141440855']"
['2000363'],"['46.866114696666216,-121.74031949484284']",[4000],"[UTCDateTime(2015, 1, 11, 14, 6, 45)]",[-3.1061624137444066],,[47.567901684637896],,[-27.636532092760586],[0.14671036542173244],[8.564285714285713],[7],"['0.131926625,0.642845401,0.084089249']"
['2000373'],"['46.857158352649165,-121.76657664960902']",[5000],"[UTCDateTime(2015, 1, 11, 9, 29, 49)]",[159.40555791790632],,[41.504606844537555],,[136.79624743327977],[-203.71105910809428],[11.318750000000001],[8],"['0.1483796,0.660606887,0.088378928']"
['2004343'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2015, 1, 10, 3, 17, 27, 1408)]",[213.34372750656192],,[76.79960864967329],,[201.5194220875565],[213.33910031844331],[4.3528159999999945],[7],"['0.202660005,0.762712877,0.152595859']"
['1973943'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2014, 12, 15, 8, 16, 1, 975039)]",[224.9479188466647],,[25.943297381158846],,[218.15341712724316],[228.31214465240507],[8.000078000000002],[6],"['0.100611469,1.273309566,0.077154974']"
['1998558'],"['43.722635209548,-121.2334996263343']",[1000],"[UTCDateTime(2015, 1, 9, 16, 32, 8, 125000)]",[197.95291607289792],,[55.55846429159692],,[208.37746136790014],[187.04227924038972],[11.733333333333336],[9],"['0.178748953,0.664311073,0.10880497']"
['1973543'],"['46.86613495468696,-121.75343493385125']",[2000],"[UTCDateTime(2014, 12, 14, 22, 6, 55, 874275)]",[10.173273497212055],,[50.50212563891384],,[20.729635537760124],[26.867257501392825],[6.012835714285708],[7],"['0.257336778,1.012032801,0.15106833']"
['1998568'],"['43.7226251117397,-121.221089439932']",[1000],"[UTCDateTime(2015, 1, 9, 12, 33, 47)]",[184.17954892300244],,[189.6966379815458],,[183.13607087414647],[189.47667175564575],[11.008333333333326],[6],"['0.182221805,0.184652173,0.102729583']"
['1998573'],"['43.7226251117397,-121.221089439932']",[1000],"[UTCDateTime(2015, 1, 9, 12, 28, 59)]",[237.97794621966267],,[93.84773194819952],,[228.5542953303346],[236.57700016019876],[11.783333333333331],[6],"['0.169408276,0.580780554,0.09430417']"
['1998578'],"['43.722635209548,-121.2334996263343']",[1000],"[UTCDateTime(2015, 1, 9, 7, 10, 25)]",[291.9732432107597],,[-12044.788666206012],,[291.97324321075973],[-68.02675678924028],[9.974999999999994],[4],"['inf,inf,inf']"
['1973143'],"['46.84812398024422,-121.74038077174545']",[4000],"[UTCDateTime(2014, 12, 14, 6, 51, 21)]",[225.74118339976084],,[72.9136197352081],,[233.18018489783896],[224.5029470907287],[24.287499999999998],[8],"['0.158131044,0.737240482,0.123023872']"
['1998583'],"['43.722635209548,-121.2334996263343']",[1000],"[UTCDateTime(2015, 1, 8, 17, 48, 44)]",[685.3946495327197],,[69.24859841049405],,[325.3946495327196],[685.3946495327197],[9.562500000000007],[4],"['inf,inf,inf']"
['1998588'],"['43.722635209548,-121.2334996263343']",[1000],"[UTCDateTime(2015, 1, 8, 17, 41, 39)]",[265.10894710755764],,[47.80564232810288],,[264.42338624052053],[268.0353263088621],[9.799999999999992],[9],"['0.138767836,0.974459589,0.102112081']"
['1997558'],"['46.22510324318335,-122.19197326350762']",[1000],"[UTCDateTime(2015, 1, 7, 22, 18, 31, 900004)]",[52.07044018346633],,[305.146268451411],,[53.78873515765203],[44.83246128879765],[19.10000800000001],[5],"['0.504624099,0.247793992,0.268791858']"
['1972048'],"['46.839200582936485,-121.79284694480211']",[7000],"[UTCDateTime(2014, 12, 12, 6, 8, 29, 800000)]",[113.3857835824023],,[29.32677027165865],,[98.83448964596496],[124.4562288911142],[6.4375],[4],"['0.39810911,1.409199384,0.160810385']"
['1991143'],"['46.20712806292317,-122.21791840526517']",[1000],"[UTCDateTime(2015, 1, 5, 14, 12, 45)]",[87.87389144559722],,[24.760094169866328],,[64.45203107549298],[133.57306191673982],[8.833333333333337],[6],"['0.324935901,2.983997449,0.229800846']"
['1991148'],"['46.189127140770765,-122.20498600336543']",[1000],"[UTCDateTime(2015, 1, 5, 11, 52, 53, 675000)]",[-9.985840892535677],,[67.80695684222316],,[-23.50058630535897],[8.434992959649767],[15.230000000000018],[5],"['0.359805211,0.938887756,0.22380955']"
['1967648'],"['46.839083611881506,-121.71419367143942']",[4000],"[UTCDateTime(2014, 12, 8, 4, 47, 43, 725000)]",[191.53001155149718],,[136.8339117307318],,[194.11671363106788],[190.9220055046249],[14.912500000000001],[4],"['0.533307654,0.763553108,0.323508956']"
['1984353'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2014, 12, 24, 12, 39, 19, 9)]",[231.48231926662345],,[83.60121147702372],,[270.7616848680277],[259.974306833165],[6.187518000000001],[8],"['0.301493103,1.100732482,0.240823909']"
['1984448'],"['46.857158352649165,-121.76657664960902']",[3000],"[UTCDateTime(2014, 12, 24, 5, 51, 30, 525009)]",[254.28938877928957],,[32.36097755862307],,[299.48397708903957],[254.8670486395384],[21.735732285714278],[7],"['0.1211006,1.224481525,0.100571491']"
['1983643'],"['46.21609584681671,-122.17902820341816']",[1000],"[UTCDateTime(2014, 12, 23, 4, 3, 24)]",[55.295100637342856],,[43.28393643213909],,[55.29510063734302],[55.295100637342955],[6.980000000000001],[5],"['inf,inf,inf']"
['1964353'],"['46.21609584681671,-122.17902820341816']",[3000],"[UTCDateTime(2014, 12, 5, 19, 3, 38, 50007)]",[56.36545453749379],,[172.34867347419757],,[45.31202028796666],[47.15683325782474],[19.620013999999994],[10],"['0.189305526,0.246196031,0.136353465']"
['2006248'],"['46.198123573380435,-122.20497332446621']",[0],"[UTCDateTime(2014, 12, 21, 0, 48, 47, 175000)]",[44.90818843230969],,[85.98547951815067],,[37.5654465942158],[42.10257667335276],[9.75],[4],"['0.236461645,1.042712282,0.202215999']"
['1963953'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2014, 12, 5, 15, 17, 44)]",[49.95451286565571],,[90.94607568546569],,[49.733069863434494],[46.07288565239411],[5.329999999999989],[5],"['0.086551231,0.277989129,0.065394757']"
['1964153'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2014, 12, 5, 9, 18, 35, 7)]",[219.31539771805322],,[53.68777363513284],,[230.13920333759336],[232.48065155978583],[8.730013999999994],[5],"['0.192258325,1.613770897,0.170031736']"
