event_ID,location,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees)params_std_deviation,velocity(m/s),number_of_stationsdirection_snr(degrees),direction_sharpness(degrees),direction_snr(degrees),duration,number_of_stations,params_std_deviation
['897233'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2004, 9, 2, 16, 41, 38)]",[-4.30132431113646],,[89.92327763675843],,[-4.3013243111363995],[-4.301324311136433],[15.8125],[4],"['inf,inf,inf']"
['897198'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2004, 9, 2, 15, 23, 38, 575000)]",[-15.264368712022321],,[109.60210083294362],,[-15.264368712022405],[-15.264368712022456],[4.425000000000011],[4],"['inf,inf,inf']"
['897118'],"['46.198123573380435,-122.20497332446621']",[0],"[UTCDateTime(2004, 5, 31, 11, 13, 3, 999900)]",[36.65574557120566],,[240.77939345498677],,[37.207786906185866],[33.217319576611665],[6.949799999999999],[5],"['0.667419248,0.735156565,0.480509975']"
['897098'],"['46.18909413640317,-122.16612541717174']",[1000],"[UTCDateTime(2004, 7, 23, 13, 4, 40, 525000)]",[28.405807903368434],,[134.28373478887397],,[31.77177216825582],[21.26944150276169],[46.19285714285714],[7],"['0.287068208,0.503663404,0.22939346']"
['897013'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2004, 9, 2, 1, 54, 48, 525000)]",[62.53389247989983],,[116.13120402238971],,[62.53389247989986],[62.53389247989985],[102.60000000000001],[4],"['inf,inf,inf']"
['896853'],"['46.18909413640317,-122.16612541717174']",[1000],"[UTCDateTime(2004, 9, 1, 12, 27, 33, 624900)]",[-14.46938624942036],,[137.89954766637945],,[-13.80442177209222],[-14.047377523321865],[22.124799999999986],[4],"['0.121076341,0.168961087,0.089548001']"
['896788'],"['46.189127140770765,-122.20498600336543']",[0],"[UTCDateTime(2004, 8, 21, 7, 38, 17, 999900)]",[-58.28019435425553],,[217.33764766622494],,[-54.97585179481425],[-58.12967455844097],[14.537299999999973],[4],"['1.022731565,0.760910135,1.018802723']"
['896563'],"['46.13503104659993,-122.1015351455152']",[4000],"[UTCDateTime(2004, 7, 22, 19, 45, 52, 225100)]",[-8.96504472000178],,[338.8249239646723],,[-8.718484262964175],[-8.854294655691653],[-1.9747999999999877],[4],"['0.041493064,0.018899786,0.021924838']"
['896168'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2004, 8, 19, 20, 35, 24)]",[3.9917947492654706],,[87.80232850580963],,[3.9917947492654147],[3.991794749265504],[13.975000000000001],[4],"['inf,inf,inf']"
['896103'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2004, 8, 19, 11, 54, 13, 599900)]",[45.25060138441076],,[158.89445395457906],,[42.067009414319486],[42.07907179805668],[15.712299999999985],[4],"['0.301507709,0.352808952,0.201029967']"
['896063'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2004, 6, 24, 5, 23, 57, 850000)]",[50.83141445233467],,[224.74522685542544],,[66.96680756338962],[51.59169172623757],[8.075000000000003],[4],"['0.768043067,0.736345301,0.51579893']"
['895793'],"['46.20711045312764,-122.19200287918224']",[1000],"[UTCDateTime(2004, 6, 23, 6, 38, 44, 899900)]",[17.795551040152375],,[341.793200931245],,[12.385038356316757],[23.651679860373875],[15.599799999999993],[6],"['0.634111688,0.388241425,0.479862444']"
['895613'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2004, 6, 22, 17, 18, 10, 775700)]",[17.16450857935219],,[360.6170410961084],,[17.202551630505774],[16.67434410102014],[6.9514],[4],"['1.155685403,0.417488264,0.585651246']"
['895603'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2004, 6, 22, 15, 26, 55, 100700)]",[34.64806619631797],,[113.85577423231597],,[34.64806619631793],[34.648066196317956],[9.038900000000005],[4],"['inf,inf,inf']"
['895558'],"['46.20711045312764,-122.19200287918224']",[0],"[UTCDateTime(2004, 4, 26, 20, 58, 58, 976000)]",[507.2224879926272],,[82.1189627074299],,[507.2224879926272],[147.22248799262715],[11.132],[5],"['inf,inf,inf']"
['895518'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2004, 4, 26, 15, 41, 10, 1000)]",[54.250367778149204],,[311.6019948922324],,[70.2151094086212],[39.581841704632964],[13.227000000000011],[4],"['1.805250009,1.5003871,1.951199538']"
['895253'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2004, 7, 20, 9, 45, 49)]",[111.363260517196],,[101.28401978830729],,[111.36326051719615],[111.36326051719605],[18.262500000000003],[4],"['inf,inf,inf']"
['895123'],"['46.20711045312764,-122.19200287918224']",[12000],"[UTCDateTime(2004, 5, 26, 23, 14, 1, 325000)]",[145.21930206802276],,[294.86377224885587],,[505.1607063316222],[146.51306846981637],[49.97222222222221],[9],"['0.64211557,0.370931766,0.514112188']"
['894618'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2004, 4, 23, 6, 8, 45, 1000)]",[1.0827022989997577],,[168.56644149306112],,[-0.4835069924186316],[-1.3202823992344612],[11.427000000000021],[4],"['0.288362648,0.287968277,0.182320696']"
['894413'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2004, 6, 19, 16, 36, 13, 924900)]",[10.800537800557978],,[166.89302625910312],,[10.800537800558015],[10.800537800558011],[34.16229999999999],[4],"['inf,inf,inf']"
['894253'],"['46.189106604716805,-122.17907894062105']",[0],"[UTCDateTime(2004, 7, 18, 7, 57, 23, 525000)]",[32.427133574423394],,[42.71904622399622],,[28.149342504713886],[31.081272688880006],[44.337499999999984],[4],"['0.09025429,0.408480386,0.060167582']"
['894213'],"['46.189106604716805,-122.17907894062105']",[0],"[UTCDateTime(2004, 6, 19, 2, 45, 9, 325000)]",[1.7243852079482436],,[75.88128066951165],,[3.9541490847157976],[2.6767091122828672],[28.987500000000004],[4],"['0.115408874,0.39892738,0.091927491']"
['893938'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2004, 8, 16, 13, 45, 43, 100000)]",[46.14550473021123],,[119.00411366251308],,[46.14550473021121],[46.14550473021118],[47.600000000000016],[4],"['inf,inf,inf']"
['893683'],"['46.20708697341162,-122.1660873724145']",[2000],"[UTCDateTime(2004, 7, 17, 5, 53, 56, 699900)]",[23.075950030483433],,[172.25523873461324],,[22.96968020806869],[23.174286235260755],[14.962299999999999],[4],"['0.015638387,0.019649744,0.011515032']"
['893678'],"['46.19809056202087,-122.16610639885269']",[2000],"[UTCDateTime(2004, 7, 17, 5, 44, 49, 449900)]",[26.047385095374047],,[161.58824789855217],,[26.050046976616944],[20.52005979835664],[13.78104999999999],[8],"['0.32772791,0.36493335,0.206421416']"
['893488'],"['46.189127140770765,-122.20498600336543']",[0],"[UTCDateTime(2004, 8, 15, 9, 46, 20, 675000)]",[127.6407965369387],,[176.6758536564328],,[128.4179119173376],[131.95223425940932],[22.787499999999987],[4],"['0.226973704,0.385451583,0.170197315']"
['893358'],"['46.189106604716805,-122.17907894062105']",[2000],"[UTCDateTime(2004, 8, 15, 3, 31, 22, 999900)]",[76.29864165785939],,[99.02554725620823],,[72.85488099979905],[81.94055750700119],[68.21979999999999],[5],"['0.269316712,0.479322353,0.175649698']"
['893308'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2004, 6, 16, 20, 29, 0, 100)]",[38.1550474664339],,[226.38192843923278],,[38.15504746643392],[38.155047466433935],[55.787700000000015],[4],"['inf,inf,inf']"
['893268'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2004, 8, 14, 8, 44, 40)]",[41.602175948118635],,[170.56560696285968],,[41.602175948118635],[41.602175948118656],[57.287499999999994],[4],"['inf,inf,inf']"
['893243'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2004, 5, 20, 7, 32, 14, 775000)]",[17.55412205542613],,[162.98034145656922],,[16.54071704631606],[18.08476478890892],[7.6200000000000045],[5],"['0.166104127,0.211599863,0.116612986']"
['892993'],"['46.18008376433958,-122.15319302235872']",[6000],"[UTCDateTime(2004, 8, 13, 10, 54, 30, 300000)]",[-8.534704998920667],,[184.61141707104667],,[-7.51344538417049],[-8.058951996627655],[38.59999999999999],[4],"['0.314845459,0.397078007,0.333001539']"
['892988'],"['46.19809056202087,-122.16610639885269']",[2000],"[UTCDateTime(2004, 8, 13, 10, 50, 53, 99900)]",[27.85419867701132],,[187.07019554571207],,[26.35844553289513],[25.059126564180204],[41.97122857142857],[7],"['0.338388604,0.31959544,0.234436568']"
['892978'],"['46.19809056202087,-122.16610639885269']",[0],"[UTCDateTime(2004, 8, 13, 7, 23, 30, 649900)]",[12.486644707755467],,[83.95650693847776],,[12.449567431595682],[12.478710780902508],[44.06229999999999],[4],"['0.004808425,0.007118317,0.002731378']"
['892963'],"['46.18909413640317,-122.16612541717174']",[0],"[UTCDateTime(2004, 8, 13, 6, 32, 13, 250000)]",[11.500200013076222],,[113.45235297438659],,[12.213140357601144],[11.39477399004707],[43.4875],[4],"['0.039022679,0.073274224,0.031719096']"
['892853'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2004, 5, 19, 13, 15, 47, 999900)]",[24.71855416193555],,[187.37621385345582],,[31.126942119511906],[21.14951147372129],[37.469800000000006],[5],"['0.509375052,0.646533224,0.36713433']"
['892843'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2004, 7, 15, 6, 12, 36, 1400)]",[20.812395378795138],,[306.84494831788453],,[16.42180755187141],[23.61497099570686],[30.202799999999996],[4],"['0.792424248,0.540708397,0.527617778']"
['892833'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2004, 7, 15, 5, 47, 21, 1400)]",[24.287898160661758],,[225.4539346557657],,[27.142860455804687],[28.265888783635177],[18.3403],[4],"['0.68340626,0.567498373,0.453729607']"
['892773'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2004, 5, 19, 3, 18, 40, 99900)]",[57.00232978796268],,[162.54827075784524],,[57.00232978796266],[57.002329787962644],[6.099799999999995],[4],"['inf,inf,inf']"
['892738'],"['46.18909413640317,-122.16612541717174']",[1000],"[UTCDateTime(2003, 9, 29, 6, 39, 44, 475000)]",[37.91756511854824],,[167.67334344289537],,[33.07117195100597],[31.70331846644397],[30.808333333333334],[6],"['0.427213149,0.707560768,0.427960388']"
['892388'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2004, 7, 14, 2, 45, 14, 599900)]",[41.947161332148276],,[97.5267684037988],,[41.947161332148326],[41.94716133214829],[20.112299999999998],[4],"['inf,inf,inf']"
['892338'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2004, 4, 16, 21, 35, 34, 550100)]",[60.5104065072543],,[163.0595745054736],,[60.51040650725433],[60.51040650725432],[11.550199999999997],[4],"['inf,inf,inf']"
['892313'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2004, 7, 14, 0, 35, 58, 999900)]",[39.6643427422812],,[146.96078832905712],,[36.05644604910336],[37.54723230907157],[11.549800000000005],[4],"['0.203489771,0.266448883,0.135035443']"
['892183'],"['46.180110162231614,-122.17909583859085']",[0],"[UTCDateTime(2003, 9, 28, 14, 1, 41, 999900)]",[16.14676449306495],,[449.728768467393],,[16.14676449306492],[16.146764493064907],[24.199800000000003],[4],"['inf,inf,inf']"
['892168'],"['46.18909413640317,-122.16612541717174']",[0],"[UTCDateTime(2003, 9, 28, 12, 25, 52)]",[0.8534395416749468],,[65.27814322236608],,[3.1605898195697844],[1.4392177883075707],[20.124999999999986],[4],"['0.165913445,0.489442257,0.129433282']"
['892148'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2004, 4, 16, 7, 1, 16, 700100)]",[9.532275201663303],,[182.94305817081326],,[11.362139961130936],[5.389646825913443],[12.333533333333335],[6],"['0.193315952,0.217817756,0.138101005']"
['892143'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2004, 5, 17, 5, 27, 34, 1000)]",[44.56027497196875],,[101.57738224768181],,[40.985558286398444],[53.12174743495425],[8.239500000000007],[4],"['0.486165697,1.355923874,0.319591867']"
['892003'],"['46.18909413640317,-122.16612541717174']",[2000],"[UTCDateTime(2004, 7, 13, 15, 41, 19, 1000)]",[4.113415791637299],,[60.24482487189758],,[26.02144648741142],[13.935221543867991],[2.1270000000000095],[4],"['0.68432217,3.772369957,0.552357808']"
['891953'],"['46.180051500271574,-122.1272902336667']",[3000],"[UTCDateTime(2004, 7, 13, 15, 13, 25, 951000)]",[95.73134608219857],,[349.32700335148553],,[96.01985045458655],[95.11936627907453],[4.252000000000024],[4],"['0.365874146,0.058860742,0.241413708']"
['891943'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2004, 8, 10, 14, 52, 27, 999900)]",[46.64209967385307],,[173.66585901046608],,[45.89315374650443],[44.10445059982651],[18.9198],[5],"['0.297532709,0.352448805,0.206372986']"
['891918'],"['46.189127140770765,-122.20498600336543']",[2000],"[UTCDateTime(2004, 8, 10, 12, 48, 17, 874900)]",[6.411500043329728],,[195.80612667413155],,[14.594243290318339],[3.132000672844351],[26.95813333333331],[6],"['0.209503258,0.156900389,0.117755866']"
['891898'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2003, 9, 28, 3, 25, 37, 999900)]",[20.882935642743238],,[84.09775414297549],,[24.124603202995925],[20.573371824377503],[24.76230000000001],[4],"['0.069706824,0.183047588,0.049735475']"
['891853'],"['46.26112465170933,-122.28270726876059']",[5000],"[UTCDateTime(2004, 7, 13, 14, 49, 45, 801000)]",[63.11974930321162],,[78.41961152670655],,[56.41451645661917],[77.0321502612729],[-2.7479999999999905],[6],"['0.587334191,1.214963737,0.365857697']"
['891748'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2004, 7, 13, 9, 52, 7, 900)]",[42.54947122796548],,[210.99808082461894],,[42.54947122796543],[42.549471227965384],[25.27680000000001],[4],"['inf,inf,inf']"
['891373'],"['46.189135208508965,-122.2179395412826']",[1000],"[UTCDateTime(2004, 6, 11, 2, 55, 19, 999900)]",[14.755527058894069],,[312.43209011740856],,[15.382406347870335],[14.760260408853402],[17.662299999999995],[4],"['0.152018818,0.048799764,0.067625227']"
['891313'],"['46.13503104659993,-122.1015351455152']",[2000],"[UTCDateTime(2004, 8, 9, 16, 42, 16, 651000)]",[111.21966171953486],,[785.5742386419222],,[111.62314993810072],[111.3943230787049],[6.977000000000018],[4],"['7.698606934,0.050888474,7.343321146']"
['891298'],"['46.180110162231614,-122.17909583859085']",[1000],"[UTCDateTime(2004, 8, 9, 14, 28, 53, 1000)]",[261.3149962177591],,[106.57604558648431],,[261.3149962177591],[261.31499621775913],[27.189500000000002],[4],"['inf,inf,inf']"
['891278'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2004, 8, 9, 11, 42, 54, 1000)]",[39.20566567445596],,[147.79416403039298],,[39.20566567445592],[39.20566567445593],[49.5645],[4],"['inf,inf,inf']"
['891123'],"['46.189127140770765,-122.20498600336543']",[1000],"[UTCDateTime(2004, 8, 8, 16, 55, 51, 900)]",[26.145535687177144],,[215.0060959953815],,[27.256133071282385],[26.66526145554009],[18.01429999999999],[4],"['0.433219572,0.295657361,0.253313394']"
['891023'],"['46.1981030329759,-122.17906203543858']",[3000],"[UTCDateTime(2004, 7, 11, 9, 14, 55, 599900)]",[33.958073146010065],,[155.6814322288186],,[32.03688896209055],[36.97244459045971],[29.22757777777777],[9],"['0.294588319,0.286097478,0.185131238']"
['890518'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2003, 9, 26, 22, 14, 43, 998600)]",[49.291597862615426],,[176.73909632887654],,[55.68819631404383],[55.24365907327999],[25.307199999999995],[5],"['0.466112174,0.592541283,0.33403869']"
['890318'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2004, 8, 7, 10, 30, 46, 100)]",[34.254101080033685],,[314.86372976268257],,[34.2262368521835],[34.10789861691723],[21.675200000000004],[4],"['0.069088191,0.039476312,0.040196498']"
['890313'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2004, 8, 7, 10, 19, 8, 300100)]",[29.36763821196529],,[158.96038227615705],,[37.017655344899886],[24.207551225470716],[12.8127],[4],"['0.591652551,0.720540542,0.391879712']"
['890278'],"['46.20708697341162,-122.1660873724145']",[2000],"[UTCDateTime(2003, 9, 26, 6, 26, 43, 201000)]",[13.837598387300874],,[174.07592043333244],,[13.09631648030062],[14.742351912550507],[35.90200000000001],[4],"['0.152273451,0.1402593,0.095583943']"
['890218'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2003, 9, 26, 5, 17, 9, 951000)]",[-0.8805658360947703],,[76.17189360700297],,[0.13239246980354435],[-0.3767432215025628],[25.03950000000001],[4],"['0.133995454,0.264630707,0.0780138']"
['890123'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2004, 8, 7, 9, 14, 35, 100)]",[26.035104625674798],,[223.09113484271563],,[25.91999352704818],[26.738779964470687],[22.06270000000002],[4],"['0.335415492,0.283388562,0.222453934']"
['890043'],"['46.18909413640317,-122.16612541717174']",[1000],"[UTCDateTime(2004, 7, 9, 9, 16, 15)]",[52.277951357390876],,[80.23655278101906],,[38.29957981657387],[60.45146379756078],[12.714285714285703],[7],"['0.433617545,0.9739365,0.291954995']"
['890033'],"['46.198123573380435,-122.20497332446621']",[0],"[UTCDateTime(2004, 7, 9, 7, 31, 58)]",[33.461393377957016],,[152.08722576949535],,[35.763227184259925],[37.762250039738134],[14.449999999999996],[4],"['0.747308659,0.864575622,0.431270189']"
['890028'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2004, 8, 7, 6, 24, 16, 525000)]",[28.221893191612992],,[161.5754671365309],,[28.22189319161304],[28.22189319161304],[64.15],[4],"['inf,inf,inf']"
['890003'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2004, 7, 9, 5, 36, 24)]",[-15.315095923750269],,[77.84111123945675],,[-15.315095923750325],[-15.315095923750292],[10.337500000000006],[4],"['inf,inf,inf']"
['889963'],"['46.189127140770765,-122.20498600336543']",[1000],"[UTCDateTime(2004, 7, 9, 5, 8, 24, 825000)]",[21.327471827630713],,[336.6293304008993],,[19.34880559908701],[22.610613025656885],[16.5],[4],"['0.700022994,0.337128366,0.403085864']"
['889888'],"['46.189106604716805,-122.17907894062105']",[0],"[UTCDateTime(2004, 8, 6, 12, 31, 40, 399900)]",[20.153187618992103],,[41.684166784010735],,[21.524058840078027],[15.923984646527588],[142.7373],[4],"['0.181266157,0.956610045,0.129913629']"
['889588'],"['46.20708697341162,-122.1660873724145']",[2000],"[UTCDateTime(2004, 4, 9, 15, 15, 30)]",[-12.812479020302305],,[168.04762129510723],,[-15.85122271005675],[-12.880578744842376],[8.112499999999997],[4],"['0.263028456,0.247574581,0.179307488']"
['889563'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2004, 8, 5, 14, 33, 20, 200)]",[27.15466807352482],,[150.31648762125096],,[31.936241812167996],[29.416654109664066],[13.750400000000008],[5],"['0.284188247,0.427634417,0.200580719']"
['889408'],"['46.18909413640317,-122.16612541717174']",[1000],"[UTCDateTime(2004, 7, 8, 0, 53, 8, 824900)]",[30.73832346526596],,[104.23969277920088],,[0.7398984687900533],[63.76448457077599],[13.537299999999995],[4],"['0.738675192,1.972076376,0.595687832']"
['889293'],"['46.198123573380435,-122.20497332446621']",[0],"[UTCDateTime(2004, 8, 5, 1, 46, 13, 26000)]",[6.200478974202272],,[152.66867076365685],,[4.082340517636078],[2.2135769045805778],[29.810333333333347],[6],"['0.223704388,0.189752715,0.114653423']"
['888993'],"['46.198123573380435,-122.20497332446621']",[0],"[UTCDateTime(2004, 6, 4, 5, 58, 48, 275000)]",[29.710993851148206],,[181.1751158441621],,[28.77219764404923],[28.491862898351805],[23.309999999999995],[5],"['0.209231748,0.275968813,0.142554836']"
['888793'],"['46.189106604716805,-122.17907894062105']",[0],"[UTCDateTime(2004, 7, 5, 16, 7, 51)]",[-2.4311649169521385],,[132.3731682498275],,[-1.3058888028261721],[-2.177606720273219],[51.7375],[4],"['0.060336437,0.132784113,0.048931717']"
['888538'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2004, 8, 3, 4, 28, 49)]",[71.11697388923396],,[135.3414836624028],,[64.1262662584718],[71.38032470718245],[18.47499999999999],[6],"['0.288159324,0.335871887,0.169334303']"
['888528'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2004, 6, 3, 12, 6, 57, 999900)]",[57.451140897591706],,[266.8425348936497],,[57.451140897591706],[57.45114089759172],[11.824799999999989],[4],"['inf,inf,inf']"
['888458'],"['46.198123573380435,-122.20497332446621']",[0],"[UTCDateTime(2004, 8, 2, 20, 15, 46, 999900)]",[30.121286271012654],,[184.75819177199813],,[28.115007017920266],[29.62470078948436],[13.659800000000008],[5],"['0.183792004,0.222722577,0.125614738']"
['888163'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2004, 6, 3, 0, 39, 12, 999900)]",[29.93780834034469],,[136.03520305468177],,[29.93780834034471],[29.93780834034469],[5.437299999999993],[4],"['inf,inf,inf']"
['888053'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2004, 6, 2, 21, 11, 10, 500)]",[35.132720079819414],,[173.06474442955064],,[40.65743298193588],[39.955593274024686],[6.813500000000005],[4],"['0.837305442,0.923094504,0.491695409']"
['885378'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2003, 7, 29, 10, 14, 56, 425000)]",[-0.5993282718320506],,[61.71739819317645],,[0.47350372185311446],[-4.4470652206417345],[26.0875],[4],"['0.112876685,0.55415434,0.092646801']"
['885343'],"['46.21610685526774,-122.1919880745062']",[2000],"[UTCDateTime(2003, 7, 29, 7, 6, 42, 200000)]",[329.50751166918553],,[862.6806061062057],,[-30.492488330814457],[329.50751166918553],[37.137499999999996],[4],"['inf,inf,inf']"
['885138'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2003, 7, 28, 21, 8, 5, 1000)]",[60.93843113892558],,[165.67642568430955],,[60.938431138925566],[60.93843113892558],[12.677000000000007],[4],"['inf,inf,inf']"
['885103'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2003, 7, 28, 11, 18, 14, 800900)]",[49.56509196584405],,[137.40964846165048],,[30.008614875748734],[58.16289863009075],[22.976800000000008],[6],"['0.53667008,0.604453016,0.347991354']"
['885098'],"['46.18909413640317,-122.16612541717174']",[0],"[UTCDateTime(2003, 7, 28, 10, 18, 7, 600900)]",[13.340712498916945],,[111.41833418083456],,[12.189238788496594],[12.332058369359682],[45.776800000000016],[4],"['0.194525753,0.388742801,0.159220448']"
['885048'],"['46.23408860375573,-122.17899434249468']",[5000],"[UTCDateTime(2003, 7, 28, 6, 11, 19, 875000)]",[30.336066147692847],,[206.8519706826628],,[31.1470116694237],[32.74213900894959],[12.862499999999997],[8],"['0.340381105,0.355942885,0.338655531']"
['884918'],"['46.189106604716805,-122.17907894062105']",[0],"[UTCDateTime(2003, 10, 28, 5, 26, 14)]",[77.11252454339255],,[131.70528843295781],,[82.25101688763043],[84.413881419456],[19.710000000000008],[5],"['0.318038916,0.447555442,0.201898289']"
['884828'],"['46.13503104659993,-122.1015351455152']",[2000],"[UTCDateTime(2003, 7, 27, 11, 40, 36, 850000)]",[14.789531798487126],,[119.17226451978554],,[16.488521141010448],[15.288563868581665],[11.735714285714286],[7],"['0.567118903,0.734715643,0.486494555']"
['884763'],"['46.19809056202087,-122.16610639885269']",[0],"[UTCDateTime(2003, 10, 27, 16, 47, 56, 451000)]",[22.237342384503865],,[134.08741429271183],,[22.23737590359175],[22.237248214058535],[15.277000000000001],[4],"['1.256e-05,1.1793e-05,7.148e-06']"
['884753'],"['46.18909413640317,-122.16612541717174']",[3000],"[UTCDateTime(2003, 10, 27, 16, 5, 26, 1000)]",[74.57542058602199],,[102.60235460572456],,[70.62647873540604],[72.31797395986003],[21.902000000000005],[8],"['0.198012495,0.49767467,0.147820796']"
['884733'],"['46.19809056202087,-122.16610639885269']",[0],"[UTCDateTime(2003, 7, 27, 10, 26, 42, 850000)]",[6.50340090318215],,[129.45522392026126],,[7.167973143269164],[6.902872144448245],[63.96249999999999],[4],"['0.070511739,0.070280313,0.040340879']"
['884703'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2003, 10, 27, 5, 18, 52, 376000)]",[24.954091067051717],,[179.22984486822776],,[24.95409106705181],[24.954091067051746],[68.73949999999999],[4],"['inf,inf,inf']"
['884658'],"['46.189106604716805,-122.17907894062105']",[0],"[UTCDateTime(2003, 10, 27, 2, 54, 54, 1000)]",[22.166573727454523],,[150.9968064984097],,[31.934178494845238],[26.114188568041403],[14.602000000000004],[5],"['0.288791159,0.535553371,0.210047216']"
['884613'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2003, 10, 26, 18, 28, 25, 900)]",[11.719091581277745],,[131.58470522968918],,[11.280001090805904],[11.683857967957419],[93.01429999999999],[4],"['0.036959321,0.034785469,0.021006201']"
['884573'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2003, 10, 26, 15, 2, 30, 725200)]",[61.122473286444034],,[126.49344523619393],,[60.767281429761624],[57.55659671510282],[18.6904],[5],"['0.170436402,0.20837172,0.106230925']"
['884568'],"['46.18012116135813,-122.19204725531323']",[0],"[UTCDateTime(2003, 10, 26, 14, 27, 51, 775200)]",[38.02756186486379],,[223.81244076852926],,[26.430215976739834],[33.069394153367256],[22.95040000000001],[4],"['0.516467592,0.335799326,0.326227334']"
['884543'],"['46.198123573380435,-122.20497332446621']",[2000],"[UTCDateTime(2003, 10, 26, 13, 36, 35, 450900)]",[19.689758358465088],,[271.75671014434477],,[20.92877141446559],[17.362674585347236],[44.93513333333334],[6],"['0.465979795,0.340829827,0.326870798']"
['884533'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2003, 10, 26, 10, 39, 46, 825000)]",[43.92730528705946],,[157.46544526037513],,[34.346934461607525],[47.45777715889216],[19.28],[5],"['0.411317556,0.501014631,0.289258752']"
['884503'],"['46.22507975351317,-122.16604929516102']",[2000],"[UTCDateTime(2003, 10, 26, 8, 26, 2, 25000)]",[45.265718890942075],,[213.55375707417858],,[32.3577146374902],[46.88608091578424],[34.56666666666668],[6],"['0.368314791,0.603751665,0.368502083']"
['884483'],"['46.18009769655833,-122.16614442737654']",[3000],"[UTCDateTime(2003, 10, 26, 8, 23, 31, 975000)]",[88.99291997622709],,[90.1898144478451],,[83.20532367764197],[91.03657244195648],[19.091666666666665],[6],"['0.255485287,0.650009927,0.194264728']"
['884463'],"['46.180110162231614,-122.17909583859085']",[1000],"[UTCDateTime(2003, 10, 26, 8, 1, 43)]",[4.061441323570089],,[543.9567926689447],,[4.0614413235701],[4.061441323570102],[27.250000000000007],[4],"['inf,inf,inf']"
['884428'],"['46.18009769655833,-122.16614442737654']",[4000],"[UTCDateTime(2003, 10, 26, 2, 27, 47)]",[48.89411137591608],,[104.10608713843843],,[32.834440829062615],[53.00009743877146],[27.59000000000001],[5],"['0.431273023,1.075090539,0.340542232']"
['884358'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2003, 7, 27, 5, 26, 57, 925000)]",[36.61062973785541],,[79.79416454662747],,[36.58773915313245],[38.09083746265662],[68.225],[4],"['0.375647672,0.66907042,0.221056431']"
