event_ID,location,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees)params_std_deviation,velocity(m/s),number_of_stationsdirection_snr(degrees),direction_sharpness(degrees),direction_snr(degrees),duration,number_of_stations,params_std_deviation
['1465243'],"['46.21611639592763,-122.20494795042616']",[0],"[UTCDateTime(2013, 8, 22, 10, 36, 31, 650000)]",[82.9549328827564],,[176.53773481733336],,[80.6439220070129],[79.75760897692872],[18.749999999999993],[4],"['0.339371713,0.425324363,0.235413067']"
['1459653'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2013, 8, 14, 7, 31, 33)]",[86.37696309420258],,[211.92808723680272],,[87.54385271255622],[85.27247395598162],[6.0000000000000115],[5],"['0.103062393,0.083521055,0.060981067']"
['1458843'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2013, 8, 12, 14, 1, 35)]",[72.03251534584594],,[331.8289264545731],,[72.92807726714881],[70.93581978922182],[7.737500000000011],[4],"['0.466167695,0.214009099,0.273591026']"
['1458358'],"['46.857119345562786,-121.74035013991426']",[4000],"[UTCDateTime(2013, 8, 8, 4, 35, 43, 1000)]",[282.9955770378149],,[35.43329095804915],,[-51.55923443309168],[281.43172959194203],[6.752000000000002],[7],"['0.169962538,1.071743771,0.109250404']"
['1456258'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2013, 8, 7, 10, 11, 32, 600900)]",[1.477339742600951],,[16.608755754610428],,[307.62359503139254],[45.758997135695566],[14.651800000000005],[7],"['0.171592426,2.578623162,0.110501425']"
['1452978'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2013, 8, 2, 3, 50, 48, 851000)]",[179.70777617827966],,[45.100013516132634],,[183.1339562883546],[166.35859135616892],[14.685333333333324],[6],"['0.143947635,1.033030681,0.114570955']"
['1453053'],"['46.84818022840977,-121.77971398589368']",[2000],"[UTCDateTime(2013, 8, 1, 23, 41, 18)]",[43.32776403134664],,[28.523569014577728],,[46.244153792717505],[69.48049634445938],[8.271428571428581],[7],"['0.117260474,1.248972186,0.082756521']"
['1453098'],"['46.84812398024422,-121.74038077174545']",[3000],"[UTCDateTime(2013, 8, 1, 21, 33, 1, 925000)]",[37.129330858903934],,[37.785092023817384],,[46.62421850891517],[48.58942515944787],[-4.918750000000006],[8],"['0.184166652,1.318078321,0.143541088']"
['1447218'],"['46.86613495468696,-121.75343493385125']",[4000],"[UTCDateTime(2013, 7, 25, 18, 36, 48, 1000)]",[131.5413649546185],,[79.84575771324458],,[116.1939625993727],[133.2703359344253],[14.358250000000005],[8],"['0.189344372,0.538212974,0.116228823']"
['1447163'],"['46.20708697341162,-122.1660873724145']",[5000],"[UTCDateTime(2013, 7, 25, 17, 1, 9, 776000)]",[65.11264608407879],,[156.46615947827473],,[54.26744680551099],[78.1629012813279],[31.8395],[4],"['1.215006845,3.425529021,1.723782641']"
['1446493'],"['46.21610685526774,-122.1919880745062']",[3000],"[UTCDateTime(2013, 7, 24, 7, 40, 22, 751000)]",[91.07358304532345],,[274.29202823251495],,[76.96904774067671],[87.92237066377298],[29.552000000000003],[9],"['0.436529906,0.261948362,0.287706155']"
['1445583'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2013, 7, 23, 11, 14, 3)]",[61.08230036586029],,[300.572340347299],,[60.62449451576935],[60.13723434502938],[5.299999999999997],[4],"['0.382172547,0.187621827,0.226663811']"
['1444043'],"['46.86613495468696,-121.75343493385125']",[4000],"[UTCDateTime(2013, 7, 19, 20, 43, 33, 600)]",[98.67251411330851],,[100.7752321981255],,[90.16719226166882],[98.08312943007056],[14.586914285714284],[7],"['0.154493875,0.418116379,0.102904002']"
['1443648'],"['46.87513029592315,-121.75340646538375']",[4000],"[UTCDateTime(2013, 7, 18, 0, 21, 58)]",[307.93410515314207],,[161.86856068306307],,[296.4417181212043],[299.059044986192],[5.581250000000001],[8],"['0.546066936,0.877841832,0.398284324']"
['1443143'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2013, 7, 17, 7, 0, 28, 600)]",[118.64380904659313],,[38.072626456385784],,[117.32499137108299],[121.65198979258335],[14.276200000000012],[6],"['0.032744865,0.207597904,0.020847177']"
['1440048'],"['46.857175605795106,-121.77968991796128']",[0],"[UTCDateTime(2013, 7, 10, 2, 46, 11, 999400)]",[219.17851236993118],,[280.7325028424988],,[222.47350312645614],[219.76056866466323],[8.486299999999993],[4],"['0.719039957,0.660139464,0.51535415']"
['1440093'],"['46.866153712122305,-121.76655038235573']",[4000],"[UTCDateTime(2013, 7, 9, 5, 56, 30, 1000)]",[-8.890251461763722],,[89.57389690255094],,[-2.8821890610147856],[-10.310149975795769],[28.802000000000007],[4],"['0.369948361,0.811850724,0.237579608']"
['1449388'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2013, 7, 7, 11, 57, 8)]",[76.32174801531482],,[288.42263764846683],,[80.91886036121373],[75.92813390193952],[10.75],[5],"['0.309879565,0.422054121,0.428248031']"
['1438353'],"['46.857175605795106,-121.77968991796128']",[2000],"[UTCDateTime(2013, 7, 5, 11, 6, 16)]",[36.07839959179395],,[72.07062790039495],,[47.57013713014346],[40.256944627535475],[24.107142857142858],[7],"['0.091971855,0.425551308,0.067555892']"
['1436558'],"['46.86613495468696,-121.75343493385125']",[4000],"[UTCDateTime(2013, 7, 2, 17, 46, 35, 850800)]",[85.05534612728486],,[17.704793839905324],,[100.2910081904457],[43.66687363939487],[14.909933333333328],[6],"['0.181290744,3.861592255,0.14492249']"
['1435483'],"['46.87513029592315,-121.75340646538375']",[2000],"[UTCDateTime(2013, 6, 29, 7, 7, 43, 800000)]",[90.1957735379598],,[90.98011448794595],,[87.11180174415078],[99.70807174496764],[-1.0600000000000023],[5],"['0.134859798,0.575467991,0.124615258']"
['1435438'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2013, 6, 28, 17, 7, 44, 700000)]",[103.62054859289465],,[70.24375560967937],,[105.74870858672644],[95.84202089319247],[3.450000000000003],[6],"['0.190873752,0.639437538,0.128171991']"
['1432748'],"['46.84816297896432,-121.76660290551352']",[3000],"[UTCDateTime(2013, 6, 24, 13, 33, 30, 1000)]",[283.8547706740034],,[30.764249759870893],,[270.22910926670005],[268.90094589532737],[31.685333333333332],[6],"['0.258789169,2.307295373,0.204393989']"
['1432658'],"['46.21612446879534,-122.21790783048773']",[1000],"[UTCDateTime(2013, 6, 24, 4, 51, 16, 975000)]",[80.80892069324685],,[166.20600743339776],,[80.80340542640236],[80.80447443536563],[20.690000000000005],[5],"['0.006942619,0.006055395,0.00405919']"
['1432618'],"['46.87513029592315,-121.75340646538375']",[3000],"[UTCDateTime(2013, 6, 22, 22, 8, 47, 1000)]",[132.31921592416705],,[144.44057990994693],,[129.20874698646972],[136.7198736122402],[7.511999999999995],[5],"['0.211489377,0.292966688,0.122209418']"
['1432603'],"['46.86617096897022,-121.77966583962578']",[4000],"[UTCDateTime(2013, 6, 22, 15, 36, 2, 900)]",[66.29755036425759],,[65.80746929087162],,[57.94446852952876],[61.04824691591687],[40.85179999999999],[6],"['0.196319082,0.886617659,0.151997132']"
['1431453'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2013, 6, 21, 12, 28, 11, 1000)]",[187.93986956892067],,[36.787850795483564],,[176.97843165538637],[201.30357233451932],[11.270750000000003],[8],"['0.106385909,0.96438516,0.077150088']"
['1431448'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2013, 6, 21, 10, 2, 56, 1000)]",[128.76767680305792],,[104.0559522195791],,[130.96260807420836],[126.94645618397129],[0.5620000000000118],[5],"['0.246692276,0.309505573,0.121216155']"
['1431748'],"['46.857191358673674,-121.79280319434346']",[2000],"[UTCDateTime(2013, 6, 22, 2, 41, 45)]",[119.21950579537389],,[104.97134766168502],,[119.21950579537382],[119.21950579537382],[24.35000000000001],[4],"['inf,inf,inf']"
['1430743'],"['46.866153712122305,-121.76655038235573']",[2000],"[UTCDateTime(2013, 6, 20, 11, 12, 37, 925000)]",[71.5141143938897],,[81.59443169677753],,[68.91060923556365],[69.62363592389629],[25.24],[5],"['0.136781238,0.485668654,0.10395841']"
['1430563'],"['46.87514905738404,-121.76652410374665']",[4000],"[UTCDateTime(2013, 6, 19, 13, 33, 59, 951000)]",[35.233843974735464],,[40.24336998861217],,[24.796868631132494],[45.06583179185505],[4.193666666666672],[6],"['0.110458809,0.604168254,0.076590216']"
['1430558'],"['46.84814422957513,-121.75349183388761']",[1000],"[UTCDateTime(2013, 6, 19, 12, 19, 32, 1000)]",[30.27856420635116],,[190.12454239152436],,[40.72714601267204],[22.58199806740716],[7.239500000000007],[4],"['0.673435491,0.788895309,0.463113516']"
['1430343'],"['46.875166317935495,-121.77964175088081']",[4000],"[UTCDateTime(2013, 6, 18, 5, 4, 27, 851000)]",[131.84578348202507],,[19.135760505402086],,[60.864536198635626],[99.43788552623003],[4.541999999999996],[5],"['0.466217925,4.068203927,0.282677782']"
['1430143'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2013, 6, 17, 21, 52, 54, 1000)]",[97.91335342091817],,[64.95253531055481],,[93.744380140513],[98.00774520701741],[10.632000000000005],[5],"['0.09870127,0.295040452,0.058507411']"
['1429983'],"['46.857158352649165,-121.76657664960902']",[3000],"[UTCDateTime(2013, 6, 16, 15, 12, 37, 1000)]",[163.7275415141908],,[39.849274898577285],,[679.528221607562],[163.17960656142185],[22.752000000000006],[7],"['0.336505568,1.382305549,0.190696816']"
['1429463'],"['46.839106856103655,-121.72730252542415']",[2000],"[UTCDateTime(2013, 6, 15, 3, 41, 20)]",[304.9994704347176],,[77.94135486684314],,[230.79024851300053],[239.3967072150541],[26.68999999999999],[5],"['0.571931082,1.950906112,0.447350333']"
['1428598'],"['46.86613495468696,-121.75343493385125']",[4000],"[UTCDateTime(2013, 6, 13, 3, 47, 33, 850000)]",[179.0507542707561],,[59.46450926306501],,[180.4677823256354],[180.54122478513068],[10.91666666666667],[9],"['0.115713929,0.508171667,0.073500225']"
['1427953'],"['46.87514905738404,-121.76652410374665']",[5000],"[UTCDateTime(2013, 6, 10, 13, 22, 42, 1000)]",[232.26132309065412],,[43.286630956108745],,[214.67916407685792],[252.98982146885092],[8.927000000000012],[6],"['0.360121966,2.689743714,0.287245016']"
['1427973'],"['46.85709759162653,-121.72723690003168']",[3000],"[UTCDateTime(2013, 6, 10, 7, 2, 1, 1000)]",[-21.57800421507981],,[29.92932762301906],,[-385.61328216800626],[315.7161309588378],[9.016285714285724],[7],"['0.146036238,1.094168871,0.099316861']"
['1427978'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2013, 6, 10, 6, 37, 55, 851000)]",[102.4086276087787],,[48.807483898458074],,[80.65081827315304],[114.05392824858754],[11.309142857142856],[7],"['0.178454078,1.130351066,0.129999851']"
['1427983'],"['46.88420443805308,-121.81897721090327']",[7000],"[UTCDateTime(2013, 6, 10, 4, 26, 7, 1000)]",[215.96669125408533],,[132.56989858036712],,[206.83696362090197],[214.24883404314045],[5.922000000000002],[5],"['0.61716164,1.22640181,0.520164291']"
['1427988'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2013, 6, 10, 2, 54, 55, 901000)]",[317.83492399992974],,[12.33815065944003],,[24.0877780935304],[254.0343488734023],[6.609142857142863],[7],"['0.238753985,3.986620705,0.146619156']"
['1428018'],"['46.86617096897022,-121.77966583962578']",[4000],"[UTCDateTime(2013, 6, 9, 18, 31, 34, 900000)]",[175.95273517188548],,[55.8024974941745],,[177.0427432776463],[168.64881645852373],[16.25833333333334],[6],"['0.168184232,0.537638048,0.109074954']"
['1428343'],"['46.866153712122305,-121.76655038235573']",[4000],"[UTCDateTime(2013, 6, 11, 12, 50, 1, 825000)]",[252.71446244746596],,[48.789699368956256],,[267.23971419096523],[246.1636136254819],[6.5428571428571445],[7],"['0.203327104,1.384925714,0.16766653']"
['1430173'],"['46.875166317935495,-121.77964175088081']",[4000],"[UTCDateTime(2013, 6, 7, 14, 37, 53, 325000)]",[39.38014539150518],,[46.99483830433462],,[20.411964899983737],[57.88928343472776],[20.614285714285725],[7],"['0.228699791,1.320469491,0.177887946']"
['1426553'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2013, 6, 5, 11, 38, 34, 1000)]",[186.21894670182004],,[99.81005189645263],,[183.99569572683077],[182.02911601199574],[2.2707500000000067],[8],"['0.320926192,0.692302528,0.209947111']"
['1426443'],"['46.85713959923772,-121.75346339001669']",[2000],"[UTCDateTime(2013, 6, 5, 3, 39, 49, 350000)]",[13.186920511423622],,[34.73821478257225],,[19.14231366063687],[2.5191320983194427],[17.12142857142857],[7],"['0.135247444,1.041265273,0.086234501']"
['1426198'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2013, 6, 4, 3, 47, 20, 975200)]",[213.47740368742686],,[53.30082140868281],,[222.13624970126907],[212.28975092239912],[14.678971428571433],[7],"['0.148178898,0.846710918,0.107178389']"
['1425273'],"['46.22510324318335,-122.19197326350762']",[5000],"[UTCDateTime(2013, 5, 30, 9, 54, 15)]",[99.54099289880021],,[233.82253945460798],,[106.39658954600735],[100.13323536079142],[12.166666666666673],[9],"['0.343567047,0.270548814,0.239709057']"
['1425268'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2013, 5, 30, 0, 23, 57, 1000)]",[72.45623779142365],,[33.53948536373966],,[64.73382567408761],[70.88945103807464],[12.111999999999995],[5],"['0.071838447,0.702252928,0.052565307']"
['1424873'],"['46.86613495468696,-121.75343493385125']",[1000],"[UTCDateTime(2013, 5, 29, 7, 13, 11)]",[67.8795159974002],,[156.11808282208375],,[60.39115587840495],[71.98422135970421],[15.200000000000003],[4],"['0.176962452,0.501364934,0.160485596']"
['1424553'],"['46.866153712122305,-121.76655038235573']",[3000],"[UTCDateTime(2013, 5, 28, 11, 38, 44, 1000)]",[8.831427426666009],,[41.16755749489918],,[0.5110656938519637],[15.86359984727037],[6.344857142857153],[7],"['0.069556945,0.426778801,0.043913294']"
['1423243'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2013, 5, 23, 15, 56, 7, 1000)]",[277.82801603266296],,[36.53016116210374],,[306.51419531240106],[264.6900207582453],[13.608250000000002],[8],"['0.14670341,1.164155041,0.1014992']"
['1423068'],"['46.86613495468696,-121.75343493385125']",[4000],"[UTCDateTime(2013, 5, 23, 3, 42, 52)]",[171.3648026841562],,[89.25129709485451],,[-188.4901517087285],[174.1257119384308],[4.975000000000005],[8],"['0.312942248,0.6737538,0.193134829']"
['1422428'],"['46.21611639592763,-122.20494795042616']",[2000],"[UTCDateTime(2013, 5, 21, 6, 45, 53)]",[73.86863721013208],,[259.98099075901354],,[80.58825604472345],[76.67518314692299],[10.950000000000006],[5],"['0.467154314,0.392445942,0.345042595']"
['1422228'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2013, 5, 20, 21, 53, 18)]",[247.21882877826212],,[45.70420100970383],,[239.6919952859633],[244.73820309310403],[4.808333333333333],[6],"['0.199259162,1.596048423,0.165163879']"
['1422138'],"['46.86613495468696,-121.75343493385125']",[4000],"[UTCDateTime(2013, 5, 20, 5, 42, 46, 1800)]",[183.9406617404954],,[35.90856900648221],,[208.0272783800228],[172.44560158553458],[9.053600000000005],[7],"['0.242011428,1.796576891,0.166613179']"
['1421458'],"['46.857158352649165,-121.76657664960902']",[2000],"[UTCDateTime(2013, 5, 18, 0, 34, 59, 998800)]",[81.96939612338595],,[42.12419272255866],,[38.05474960670867],[81.97229951946491],[30.327599999999997],[5],"['0.167663027,1.562010744,0.135323539']"
['1421043'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2013, 5, 17, 4, 50, 53, 851100)]",[159.29708163706536],,[29.679480592147414],,[-205.60579285147426],[-202.45332908900306],[1.677199999999985],[6],"['0.09788245,0.476304195,0.050943782']"
['1421048'],"['46.857175605795106,-121.77968991796128']",[1000],"[UTCDateTime(2013, 5, 16, 21, 42, 54)]",[-3.1245589916988292],,[37.05333701638868],,[-21.16597902246106],[10.466474504630323],[6.574999999999993],[6],"['0.187724204,1.064191416,0.106876969']"
['1420453'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2013, 5, 15, 1, 24, 47)]",[-387.36442628814467],,[19.60565879765923],,[308.9429040795565],[-22.964355828617254],[6.009999999999996],[5],"['0.315637648,3.839493448,0.218792702']"
['1420443'],"['46.86617096897022,-121.77966583962578']",[3000],"[UTCDateTime(2013, 5, 14, 19, 42, 22, 1000)]",[193.5069529827523],,[206.3202128632952],,[550.4305565344132],[189.5751775397829],[3.8145000000000167],[4],"['0.495242138,0.40340479,0.314795013']"
['1419308'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2013, 5, 9, 13, 19, 27, 851000)]",[44.61244572538957],,[43.787070140745065],,[40.97593250497393],[39.07666886837485],[13.091999999999995],[5],"['0.06222772,0.715962033,0.052750915']"
['1419303'],"['46.866114696666216,-121.74031949484284']",[2000],"[UTCDateTime(2013, 5, 9, 7, 10, 5)]",[-203.25786897937058],,[93.226214959005],,[156.6138722793686],[166.83892379397102],[3.080000000000001],[5],"['0.210248409,0.451352368,0.116982407']"
['1417643'],"['46.839148845698865,-121.75352026547156']",[3000],"[UTCDateTime(2013, 5, 4, 0, 14, 40)]",[107.3628002791231],,[47.152854431289896],,[132.19287742773002],[122.02570235026718],[6.685714285714288],[7],"['0.176182185,1.093049388,0.132958552']"
['1418268'],"['46.866153712122305,-121.76655038235573']",[4000],"[UTCDateTime(2013, 5, 3, 4, 46, 57, 25300)]",[164.396843621771],,[145.80858257262932],,[-199.65155198358914],[-202.30808633130607],[-0.049400000000007695],[7],"['0.637374789,0.617718392,0.410373297']"
['1417558'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2013, 5, 3, 2, 33, 42, 300)]",[-23.4984362436939],,[45.83532193031234],,[179.75783888034147],[-2.795592596099821],[3.43184999999999],[8],"['0.393281651,1.652817842,0.249629492']"
['1417588'],"['46.82123673215595,-121.81909973887585']",[3000],"[UTCDateTime(2013, 5, 3, 2, 7, 57)]",[-197.8124614347174],,[184.173230551617],,[-204.89319416286676],[-201.21177700888447],[5.562499999999993],[4],"['0.286305109,0.458933189,0.195950847']"
['1416643'],"['46.85713959923772,-121.75346339001669']",[2000],"[UTCDateTime(2013, 5, 1, 15, 3, 56, 875000)]",[325.81151065401184],,[175.3331901205647],,[-38.392009590815796],[325.7307958540925],[8.857142857142858],[7],"['0.885570954,1.121030204,0.568463652']"
['1416658'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2013, 5, 1, 7, 25, 23)]",[22.317237117325753],,[28.222765545107418],,[40.07951163231117],[34.315335267896685],[11.494444444444447],[9],"['0.164548429,1.525225892,0.114422014']"
['1416293'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2013, 4, 30, 0, 55, 37, 750000)]",[315.8478598750523],,[48.55869590283078],,[-392.03843831856375],[323.3900043772398],[16.649999999999995],[8],"['0.128540704,0.583948909,0.077958574']"
['1420763'],"['46.84816297896432,-121.76660290551352']",[3000],"[UTCDateTime(2013, 4, 28, 4, 44, 21)]",[132.75597823874014],,[193.89471247658028],,[129.36030259869725],[130.73878891709566],[5.0625],[8],"['0.141297025,0.134335943,0.08949162']"
['1415448'],"['46.857119345562786,-121.74035013991426']",[4000],"[UTCDateTime(2013, 4, 26, 3, 55, 33)]",[171.12669907596614],,[94.49564660216984],,[167.59385530448648],[170.40078249492848],[5.8124999999999964],[8],"['0.370623395,0.897510678,0.248422482']"
['1415453'],"['46.86613495468696,-121.75343493385125']",[4000],"[UTCDateTime(2013, 4, 26, 3, 35, 20)]",[101.41799010738816],,[19.54558615082492],,[141.47010261576176],[145.97852029315473],[9.668750000000003],[8],"['0.232331151,3.136318227,0.163260933']"
['1415458'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2013, 4, 25, 23, 37, 4, 350000)]",[315.6669759808713],,[167.13147907193851],,[308.321519490365],[-32.12237743556369],[8.091666666666663],[6],"['0.726028439,1.399738063,0.510891633']"
['1415643'],"['46.857158352649165,-121.76657664960902']",[4000],"[UTCDateTime(2013, 4, 24, 6, 27, 28, 825000)]",[107.40424690442464],,[85.75016106586547],,[103.62977031437558],[107.70689561276498],[13.137499999999992],[8],"['0.103369757,0.34036779,0.069503598']"
['1414513'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2013, 4, 22, 10, 35, 20)]",[-11.560494492475973],,[40.431041336403965],,[28.872616666235984],[-10.621032858078623],[7.593749999999993],[8],"['0.154369772,0.813701927,0.095943824']"
['1413708'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2013, 4, 19, 22, 38, 39, 1000)]",[64.7011407869779],,[44.934067027339104],,[79.037435497487],[74.16787663497432],[9.733250000000005],[8],"['0.119221003,1.001862951,0.094537805']"
['1413578'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2013, 4, 19, 13, 29, 53, 675000)]",[89.88928742164379],,[51.365983346687614],,[100.04092703096394],[99.90895356246507],[15.137500000000003],[8],"['0.068820432,0.411095397,0.049539606']"
['1413633'],"['46.857158352649165,-121.76657664960902']",[3000],"[UTCDateTime(2013, 4, 19, 0, 5, 22, 1100)]",[-4.29610149257792],,[31.732363254485016],,[307.4249908779433],[7.698595362423805],[8.910533333333325],[6],"['0.274946117,1.638869384,0.149429991']"
['1413363'],"['43.73165776234017,-121.2707227764444']",[0],"[UTCDateTime(2013, 4, 18, 7, 42, 49, 900000)]",[303.17260112845526],,[77.95733456764466],,[310.72581424676656],[302.46380392406974],[3.5874999999999986],[4],"['0.215809187,0.832081249,0.107609607']"
['1412553'],"['46.857074337431285,-121.71412367109895']",[3000],"[UTCDateTime(2013, 4, 16, 17, 47, 30)]",[27.75166305252283],,[98.19318658125675],,[25.041343287943704],[33.19671661489266],[5.337500000000006],[4],"['0.294275243,0.623494243,0.17354422']"
['1412458'],"['46.86613495468696,-121.75343493385125']",[5000],"[UTCDateTime(2013, 4, 15, 12, 56, 10, 1000)]",[320.953266824544],,[92.20750447357369],,[298.72914166139105],[313.1047317081309],[7.222000000000008],[5],"['0.387037096,0.903844854,0.2632546']"
['1412468'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2013, 4, 15, 3, 39, 41, 700)]",[124.20292162382242],,[137.09825090876365],,[108.02162341564964],[126.07442702217614],[10.494257142857139],[7],"['0.195257108,0.297902469,0.118678374']"
['1412058'],"['46.84810223097377,-121.72726971981652']",[3000],"[UTCDateTime(2013, 4, 13, 12, 5, 1)]",[147.526261398914],,[76.0066796158177],,[505.10825399525066],[134.93105932717057],[9.260000000000002],[5],"['0.260193128,0.884982504,0.190857084']"
['1411153'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2013, 4, 8, 23, 27, 7)]",[204.65730960155818],,[22.109324323142935],,[299.4804527377805],[74.23472121755572],[7.756250000000005],[8],"['0.214373519,2.391326656,0.143150668']"
['1410273'],"['46.866153712122305,-121.76655038235573']",[4000],"[UTCDateTime(2013, 4, 5, 8, 31, 18, 1000)]",[81.86149142312823],,[108.86759939004115],,[77.08732220773544],[90.97070741694749],[7.918666666666667],[6],"['0.248711373,0.669011803,0.189563773']"
['1410288'],"['46.87514905738404,-121.76652410374665']",[5000],"[UTCDateTime(2013, 4, 5, 7, 13, 29, 851000)]",[47.48162911270404],,[14.891002781637669],,[28.042775422322098],[51.64453367425914],[5.342000000000008],[5],"['0.213837205,4.737403213,0.173197299']"
['1410293'],"['46.866069678877366,-121.71408864823593']",[4000],"[UTCDateTime(2013, 4, 5, 6, 37, 3, 1000)]",[96.95376183253786],,[79.38034343513681],,[98.04571596054109],[103.56680625713138],[10.132],[5],"['0.099132882,0.380239923,0.073650259']"
['1409348'],"['46.857158352649165,-121.76657664960902']",[4000],"[UTCDateTime(2013, 4, 2, 3, 2, 15, 100)]",[27.9776412282965],,[69.56362147773307],,[26.362195965033038],[28.074894466657337],[17.043950000000006],[8],"['0.145991811,0.666997715,0.105793704']"
['1409108'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2013, 3, 31, 9, 45, 54, 700000)]",[0.12443287110375288],,[46.12351972709783],,[20.156796837977982],[0.020677893099396327],[16.075],[8],"['0.110895998,0.641569715,0.071754064']"
['1409128'],"['46.866153712122305,-121.76655038235573']",[4000],"[UTCDateTime(2013, 3, 31, 0, 8, 20)]",[170.50563252504568],,[140.85865890943978],,[175.77208763678217],[165.5364769004918],[3.424999999999997],[6],"['0.211471675,0.225301937,0.140020321']"
['1393843'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2013, 3, 12, 16, 26, 53, 626000)]",[164.11469181798591],,[16.56985326420777],,[193.86377929242872],[196.38892687914912],[4.644857142857148],[7],"['0.094449121,1.446292151,0.061541498']"
['1393558'],"['46.857158352649165,-121.76657664960902']",[4000],"[UTCDateTime(2013, 3, 12, 5, 19, 11, 1000)]",[192.60559528902334],,[37.45990925831619],,[164.49155075645604],[190.35287619573836],[3.659142857142878],[7],"['0.143081616,0.972311399,0.10137218']"
['1393043'],"['46.84814422957513,-121.75349183388761']",[2000],"[UTCDateTime(2013, 3, 9, 21, 54, 37, 1000)]",[52.48299598977521],,[48.61118613162513],,[45.89569683658217],[49.88457318812755],[2.3269999999999933],[6],"['0.128850188,0.579359842,0.089486557']"
['1392148'],"['46.857158352649165,-121.76657664960902']",[5000],"[UTCDateTime(2013, 3, 9, 15, 23, 28, 450000)]",[129.85920598079844],,[91.49571718714257],,[136.81145703200468],[132.69145058037532],[45.475],[8],"['0.18545204,0.36643739,0.11340132']"
['1389873'],"['43.722651366046065,-121.25832001025157']",[1000],"[UTCDateTime(2013, 3, 8, 13, 18, 58)]",[209.68873068038621],,[76.16319709106685],,[206.24766538447417],[210.08385994265575],[10.449999999999996],[4],"['0.100586258,0.424732149,0.069960799']"
['1389868'],"['43.73162544278738,-121.22107457953206']",[7000],"[UTCDateTime(2013, 3, 8, 13, 5, 11, 650000)]",[140.84115447863468],,[54.25342416749304],,[155.34816991490993],[144.51636042812044],[19.96666666666666],[9],"['0.229397319,0.925923425,0.123229679']"
['1389863'],"['43.73163554264511,-121.23348662347838']",[6000],"[UTCDateTime(2013, 3, 8, 13, 2, 0, 800000)]",[215.81242947429786],,[56.052613346564414],,[233.57770675319688],[221.34761817015266],[12.069999999999997],[10],"['0.148332254,0.695319915,0.093982154']"
['1387658'],"['46.84814422957513,-121.75349183388761']",[3000],"[UTCDateTime(2013, 3, 5, 20, 26, 43, 901000)]",[60.33645347894915],,[48.29178396067225],,[173.0592100269606],[67.45505872449152],[16.523428571428582],[7],"['0.211702703,1.406856863,0.159706372']"
['1387653'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2013, 3, 5, 20, 0, 42, 1000)]",[59.901896825174965],,[56.829503160574546],,[44.5271678239295],[76.2591365233216],[10.751999999999995],[6],"['0.203480186,1.456511502,0.172389335']"
['1385848'],"['46.839148845698865,-121.75352026547156']",[2000],"[UTCDateTime(2013, 3, 2, 23, 19, 10, 1000)]",[219.90468438274067],,[64.05379049489687],,[239.41534987145653],[245.99311786084155],[2.4520000000000124],[4],"['0.731564901,2.006369019,0.479366809']"
['1376753'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2013, 2, 16, 8, 44, 43, 400000)]",[30.136142460913568],,[28.974734429713216],,[34.9253247892896],[24.197026822788818],[7.800000000000002],[6],"['0.037431121,0.539417089,0.029736865']"
